time,accel.x,sequence_counter,packet_size
NaN,9.167000000e+03,7041356.06,
NaN,9.176000000e+03,7041356.07,
NaN,9.217000000e+03,7041356.08,
NaN,9.206000000e+03,7041356.09,
NaN,9.154000000e+03,7041356.10,
23124455024,9.132000000e+03,7041356.11,
NaN,9.133000000e+03,7041357.00,12
NaN,9.179000000e+03,7041357.01,
NaN,9.204000000e+03,7041357.02,
NaN,9.231000000e+03,7041357.03,
NaN,9.284000000e+03,7041357.04,
NaN,9.295000000e+03,7041357.05,
NaN,9.240000000e+03,7041357.06,
NaN,9.192000000e+03,7041357.07,
NaN,9.168000000e+03,7041357.08,
NaN,9.060000000e+03,7041357.09,
NaN,9.044000000e+03,7041357.10,
23124458980,9.078000000e+03,7041357.11,
NaN,9.074000000e+03,7041358.00,12
NaN,9.100000000e+03,7041358.01,
NaN,9.169000000e+03,7041358.02,
NaN,9.110000000e+03,7041358.03,
NaN,9.067000000e+03,7041358.04,
NaN,9.077000000e+03,7041358.05,
NaN,9.105000000e+03,7041358.06,
NaN,9.111000000e+03,7041358.07,
NaN,9.089000000e+03,7041358.08,
NaN,9.077000000e+03,7041358.09,
NaN,9.116000000e+03,7041358.10,
23124462936,9.150000000e+03,7041358.11,
NaN,9.188000000e+03,7041359.00,12
NaN,9.200000000e+03,7041359.01,
NaN,9.151000000e+03,7041359.02,
NaN,9.136000000e+03,7041359.03,
NaN,9.125000000e+03,7041359.04,
NaN,9.093000000e+03,7041359.05,
NaN,9.082000000e+03,7041359.06,
NaN,9.101000000e+03,7041359.07,
NaN,9.129000000e+03,7041359.08,
NaN,9.127000000e+03,7041359.09,
NaN,9.129000000e+03,7041359.10,
23124466891,9.121000000e+03,7041359.11,
NaN,9.138000000e+03,7041360.00,12
NaN,9.149000000e+03,7041360.01,
NaN,9.146000000e+03,7041360.02,
NaN,9.164000000e+03,7041360.03,
NaN,9.176000000e+03,7041360.04,
NaN,9.172000000e+03,7041360.05,
NaN,9.137000000e+03,7041360.06,
NaN,9.145000000e+03,7041360.07,
NaN,9.171000000e+03,7041360.08,
NaN,9.159000000e+03,7041360.09,
NaN,9.130000000e+03,7041360.10,
23124470847,9.114000000e+03,7041360.11,
NaN,9.124000000e+03,7041361.00,12
NaN,9.086000000e+03,7041361.01,
NaN,9.090000000e+03,7041361.02,
NaN,9.106000000e+03,7041361.03,
NaN,9.056000000e+03,7041361.04,
NaN,9.074000000e+03,7041361.05,
NaN,9.048000000e+03,7041361.06,
NaN,9.041000000e+03,7041361.07,
NaN,9.058000000e+03,7041361.08,
NaN,9.023000000e+03,7041361.09,
NaN,9.015000000e+03,7041361.10,
23124474803,9.044000000e+03,7041361.11,
NaN,9.079000000e+03,7041362.00,12
NaN,9.114000000e+03,7041362.01,
NaN,9.098000000e+03,7041362.02,
NaN,9.072000000e+03,7041362.03,
NaN,9.080000000e+03,7041362.04,
NaN,9.049000000e+03,7041362.05,
NaN,9.056000000e+03,7041362.06,
NaN,8.985000000e+03,7041362.07,
NaN,8.996000000e+03,7041362.08,
NaN,9.030000000e+03,7041362.09,
NaN,9.010000000e+03,7041362.10,
23124478759,8.996000000e+03,7041362.11,
NaN,8.939000000e+03,7041363.00,12
NaN,9.032000000e+03,7041363.01,
NaN,8.974000000e+03,7041363.02,
NaN,8.801000000e+03,7041363.03,
NaN,8.924000000e+03,7041363.04,
NaN,9.149000000e+03,7041363.05,
NaN,9.117000000e+03,7041363.06,
NaN,9.060000000e+03,7041363.07,
NaN,9.010000000e+03,7041363.08,
NaN,9.031000000e+03,7041363.09,
NaN,9.070000000e+03,7041363.10,
23124482715,9.095000000e+03,7041363.11,
NaN,9.115000000e+03,7041364.00,12
NaN,9.162000000e+03,7041364.01,
NaN,9.158000000e+03,7041364.02,
NaN,9.107000000e+03,7041364.03,
NaN,9.077000000e+03,7041364.04,
NaN,9.085000000e+03,7041364.05,
NaN,9.072000000e+03,7041364.06,
NaN,9.114000000e+03,7041364.07,
NaN,9.139000000e+03,7041364.08,
NaN,9.120000000e+03,7041364.09,
NaN,9.045000000e+03,7041364.10,
23124486672,8.968000000e+03,7041364.11,
NaN,8.946000000e+03,7041365.00,12
NaN,8.982000000e+03,7041365.01,
NaN,9.006000000e+03,7041365.02,
NaN,9.012000000e+03,7041365.03,
NaN,9.055000000e+03,7041365.04,
NaN,9.079000000e+03,7041365.05,
NaN,9.086000000e+03,7041365.06,
NaN,9.081000000e+03,7041365.07,
NaN,9.000000000e+03,7041365.08,
NaN,8.994000000e+03,7041365.09,
NaN,8.969000000e+03,7041365.10,
23124490628,8.966000000e+03,7041365.11,
NaN,8.948000000e+03,7041366.00,12
NaN,8.972000000e+03,7041366.01,
NaN,9.024000000e+03,7041366.02,
NaN,9.045000000e+03,7041366.03,
NaN,9.084000000e+03,7041366.04,
NaN,9.096000000e+03,7041366.05,
NaN,9.114000000e+03,7041366.06,
NaN,9.118000000e+03,7041366.07,
NaN,9.118000000e+03,7041366.08,
NaN,9.070000000e+03,7041366.09,
NaN,9.096000000e+03,7041366.10,
23124494584,9.098000000e+03,7041366.11,
NaN,9.118000000e+03,7041367.00,12
NaN,9.118000000e+03,7041367.01,
NaN,9.150000000e+03,7041367.02,
NaN,9.129000000e+03,7041367.03,
NaN,9.053000000e+03,7041367.04,
NaN,9.034000000e+03,7041367.05,
NaN,9.027000000e+03,7041367.06,
NaN,9.049000000e+03,7041367.07,
NaN,9.094000000e+03,7041367.08,
NaN,9.127000000e+03,7041367.09,
NaN,9.166000000e+03,7041367.10,
23124498540,9.129000000e+03,7041367.11,
NaN,9.114000000e+03,7041368.00,12
NaN,9.129000000e+03,7041368.01,
NaN,9.187000000e+03,7041368.02,
NaN,9.236000000e+03,7041368.03,
NaN,9.267000000e+03,7041368.04,
NaN,9.264000000e+03,7041368.05,
NaN,9.212000000e+03,7041368.06,
NaN,9.205000000e+03,7041368.07,
NaN,9.191000000e+03,7041368.08,
NaN,9.162000000e+03,7041368.09,
NaN,9.138000000e+03,7041368.10,
23124502495,9.179000000e+03,7041368.11,
NaN,9.218000000e+03,7041369.00,12
NaN,9.261000000e+03,7041369.01,
NaN,9.280000000e+03,7041369.02,
NaN,9.306000000e+03,7041369.03,
NaN,9.312000000e+03,7041369.04,
NaN,9.270000000e+03,7041369.05,
NaN,9.257000000e+03,7041369.06,
NaN,9.185000000e+03,7041369.07,
NaN,9.151000000e+03,7041369.08,
NaN,9.188000000e+03,7041369.09,
NaN,9.208000000e+03,7041369.10,
23124506452,9.213000000e+03,7041369.11,
NaN,9.270000000e+03,7041370.00,12
NaN,9.291000000e+03,7041370.01,
NaN,9.258000000e+03,7041370.02,
NaN,9.192000000e+03,7041370.03,
NaN,9.128000000e+03,7041370.04,
NaN,9.046000000e+03,7041370.05,
NaN,9.029000000e+03,7041370.06,
NaN,9.020000000e+03,7041370.07,
NaN,8.976000000e+03,7041370.08,
NaN,8.905000000e+03,7041370.09,
NaN,8.871000000e+03,7041370.10,
23124510407,8.892000000e+03,7041370.11,
NaN,8.995000000e+03,7041371.00,12
NaN,9.078000000e+03,7041371.01,
NaN,9.113000000e+03,7041371.02,
NaN,9.196000000e+03,7041371.03,
NaN,9.274000000e+03,7041371.04,
NaN,9.292000000e+03,7041371.05,
NaN,9.276000000e+03,7041371.06,
NaN,9.207000000e+03,7041371.07,
NaN,9.155000000e+03,7041371.08,
NaN,9.151000000e+03,7041371.09,
NaN,9.132000000e+03,7041371.10,
23124514364,9.056000000e+03,7041371.11,
NaN,9.060000000e+03,7041372.00,12
NaN,9.029000000e+03,7041372.01,
NaN,8.852000000e+03,7041372.02,
NaN,8.724000000e+03,7041372.03,
NaN,8.752000000e+03,7041372.04,
NaN,8.836000000e+03,7041372.05,
NaN,8.905000000e+03,7041372.06,
NaN,8.923000000e+03,7041372.07,
NaN,9.033000000e+03,7041372.08,
NaN,9.088000000e+03,7041372.09,
NaN,9.161000000e+03,7041372.10,
23124518320,9.220000000e+03,7041372.11,
NaN,9.274000000e+03,7041373.00,12
NaN,9.367000000e+03,7041373.01,
NaN,9.370000000e+03,7041373.02,
NaN,9.424000000e+03,7041373.03,
NaN,9.395000000e+03,7041373.04,
NaN,9.358000000e+03,7041373.05,
NaN,9.324000000e+03,7041373.06,
NaN,9.224000000e+03,7041373.07,
NaN,9.179000000e+03,7041373.08,
NaN,9.105000000e+03,7041373.09,
NaN,9.109000000e+03,7041373.10,
23124522276,9.101000000e+03,7041373.11,
NaN,9.083000000e+03,7041374.00,12
NaN,9.078000000e+03,7041374.01,
NaN,9.086000000e+03,7041374.02,
NaN,9.087000000e+03,7041374.03,
NaN,9.138000000e+03,7041374.04,
NaN,9.187000000e+03,7041374.05,
NaN,9.227000000e+03,7041374.06,
NaN,9.260000000e+03,7041374.07,
NaN,9.338000000e+03,7041374.08,
NaN,9.337000000e+03,7041374.09,
NaN,9.345000000e+03,7041374.10,
23124526231,9.379000000e+03,7041374.11,
NaN,9.334000000e+03,7041375.00,12
NaN,9.315000000e+03,7041375.01,
NaN,9.309000000e+03,7041375.02,
NaN,9.204000000e+03,7041375.03,
NaN,9.182000000e+03,7041375.04,
NaN,9.101000000e+03,7041375.05,
NaN,8.993000000e+03,7041375.06,
NaN,8.953000000e+03,7041375.07,
NaN,8.966000000e+03,7041375.08,
NaN,9.011000000e+03,7041375.09,
NaN,9.020000000e+03,7041375.10,
23124530187,8.953000000e+03,7041375.11,
NaN,8.874000000e+03,7041376.00,12
NaN,8.808000000e+03,7041376.01,
NaN,8.789000000e+03,7041376.02,
NaN,8.894000000e+03,7041376.03,
NaN,9.057000000e+03,7041376.04,
NaN,9.256000000e+03,7041376.05,
NaN,9.402000000e+03,7041376.06,
NaN,9.476000000e+03,7041376.07,
NaN,9.511000000e+03,7041376.08,
NaN,9.434000000e+03,7041376.09,
NaN,9.387000000e+03,7041376.10,
23124534143,9.315000000e+03,7041376.11,
NaN,9.268000000e+03,7041377.00,12
NaN,9.230000000e+03,7041377.01,
NaN,9.174000000e+03,7041377.02,
NaN,9.159000000e+03,7041377.03,
NaN,9.143000000e+03,7041377.04,
NaN,9.099000000e+03,7041377.05,
NaN,9.075000000e+03,7041377.06,
NaN,9.013000000e+03,7041377.07,
NaN,8.898000000e+03,7041377.08,
NaN,8.814000000e+03,7041377.09,
NaN,8.787000000e+03,7041377.10,
23124538099,8.763000000e+03,7041377.11,
NaN,8.824000000e+03,7041378.00,12
NaN,8.945000000e+03,7041378.01,
NaN,9.065000000e+03,7041378.02,
NaN,9.159000000e+03,7041378.03,
NaN,9.250000000e+03,7041378.04,
NaN,9.279000000e+03,7041378.05,
NaN,9.292000000e+03,7041378.06,
NaN,9.310000000e+03,7041378.07,
NaN,9.294000000e+03,7041378.08,
NaN,9.325000000e+03,7041378.09,
NaN,9.304000000e+03,7041378.10,
23124542055,9.283000000e+03,7041378.11,
NaN,9.282000000e+03,7041379.00,12
NaN,9.272000000e+03,7041379.01,
NaN,9.301000000e+03,7041379.02,
NaN,9.201000000e+03,7041379.03,
NaN,9.255000000e+03,7041379.04,
NaN,9.340000000e+03,7041379.05,
NaN,9.299000000e+03,7041379.06,
NaN,9.289000000e+03,7041379.07,
NaN,9.225000000e+03,7041379.08,
NaN,9.023000000e+03,7041379.09,
NaN,8.877000000e+03,7041379.10,
23124546010,8.861000000e+03,7041379.11,
NaN,8.671000000e+03,7041380.00,12
NaN,8.642000000e+03,7041380.01,
NaN,8.900000000e+03,7041380.02,
NaN,9.168000000e+03,7041380.03,
NaN,9.431000000e+03,7041380.04,
NaN,9.592000000e+03,7041380.05,
NaN,9.574000000e+03,7041380.06,
NaN,9.539000000e+03,7041380.07,
NaN,9.488000000e+03,7041380.08,
NaN,9.388000000e+03,7041380.09,
NaN,9.346000000e+03,7041380.10,
23124549966,9.308000000e+03,7041380.11,
NaN,9.253000000e+03,7041381.00,12
NaN,9.161000000e+03,7041381.01,
NaN,9.003000000e+03,7041381.02,
NaN,8.919000000e+03,7041381.03,
NaN,8.904000000e+03,7041381.04,
NaN,8.962000000e+03,7041381.05,
NaN,9.071000000e+03,7041381.06,
NaN,9.133000000e+03,7041381.07,
NaN,9.127000000e+03,7041381.08,
NaN,9.144000000e+03,7041381.09,
NaN,9.161000000e+03,7041381.10,
23124553922,9.092000000e+03,7041381.11,
NaN,8.979000000e+03,7041382.00,12
NaN,8.957000000e+03,7041382.01,
NaN,8.940000000e+03,7041382.02,
NaN,8.939000000e+03,7041382.03,
NaN,8.982000000e+03,7041382.04,
NaN,9.003000000e+03,7041382.05,
NaN,9.092000000e+03,7041382.06,
NaN,9.136000000e+03,7041382.07,
NaN,9.192000000e+03,7041382.08,
NaN,9.274000000e+03,7041382.09,
NaN,9.275000000e+03,7041382.10,
23124557877,9.345000000e+03,7041382.11,
NaN,9.345000000e+03,7041383.00,12
NaN,9.385000000e+03,7041383.01,
NaN,9.423000000e+03,7041383.02,
NaN,9.350000000e+03,7041383.03,
NaN,9.235000000e+03,7041383.04,
NaN,9.209000000e+03,7041383.05,
NaN,9.213000000e+03,7041383.06,
NaN,9.215000000e+03,7041383.07,
NaN,9.291000000e+03,7041383.08,
NaN,9.376000000e+03,7041383.09,
NaN,9.408000000e+03,7041383.10,
23124561833,9.420000000e+03,7041383.11,
NaN,9.354000000e+03,7041384.00,12
NaN,9.332000000e+03,7041384.01,
NaN,9.302000000e+03,7041384.02,
NaN,9.247000000e+03,7041384.03,
NaN,9.203000000e+03,7041384.04,
NaN,9.202000000e+03,7041384.05,
NaN,9.208000000e+03,7041384.06,
NaN,9.168000000e+03,7041384.07,
NaN,9.204000000e+03,7041384.08,
NaN,9.263000000e+03,7041384.09,
NaN,9.317000000e+03,7041384.10,
23124565789,9.348000000e+03,7041384.11,
NaN,9.355000000e+03,7041385.00,12
NaN,9.345000000e+03,7041385.01,
NaN,9.354000000e+03,7041385.02,
NaN,9.295000000e+03,7041385.03,
NaN,9.278000000e+03,7041385.04,
NaN,9.232000000e+03,7041385.05,
NaN,9.212000000e+03,7041385.06,
NaN,9.218000000e+03,7041385.07,
NaN,9.186000000e+03,7041385.08,
NaN,9.099000000e+03,7041385.09,
NaN,9.122000000e+03,7041385.10,
23124569745,9.179000000e+03,7041385.11,
NaN,9.300000000e+03,7041386.00,12
NaN,9.337000000e+03,7041386.01,
NaN,9.347000000e+03,7041386.02,
NaN,9.363000000e+03,7041386.03,
NaN,9.397000000e+03,7041386.04,
NaN,9.365000000e+03,7041386.05,
NaN,9.340000000e+03,7041386.06,
NaN,9.324000000e+03,7041386.07,
NaN,9.282000000e+03,7041386.08,
NaN,9.261000000e+03,7041386.09,
NaN,9.276000000e+03,7041386.10,
23124573701,9.320000000e+03,7041386.11,
NaN,9.292000000e+03,7041387.00,12
NaN,9.307000000e+03,7041387.01,
NaN,9.318000000e+03,7041387.02,
NaN,9.295000000e+03,7041387.03,
NaN,9.294000000e+03,7041387.04,
NaN,9.321000000e+03,7041387.05,
NaN,9.312000000e+03,7041387.06,
NaN,9.338000000e+03,7041387.07,
NaN,9.336000000e+03,7041387.08,
NaN,9.358000000e+03,7041387.09,
NaN,9.333000000e+03,7041387.10,
23124577657,9.294000000e+03,7041387.11,
NaN,9.332000000e+03,7041388.00,12
NaN,9.341000000e+03,7041388.01,
NaN,9.379000000e+03,7041388.02,
NaN,9.412000000e+03,7041388.03,
NaN,9.490000000e+03,7041388.04,
NaN,9.381000000e+03,7041388.05,
NaN,9.200000000e+03,7041388.06,
NaN,9.139000000e+03,7041388.07,
NaN,9.076000000e+03,7041388.08,
NaN,9.155000000e+03,7041388.09,
NaN,9.261000000e+03,7041388.10,
23124581614,9.310000000e+03,7041388.11,
NaN,9.304000000e+03,7041389.00,12
NaN,9.282000000e+03,7041389.01,
NaN,9.263000000e+03,7041389.02,
NaN,9.225000000e+03,7041389.03,
NaN,9.159000000e+03,7041389.04,
NaN,9.159000000e+03,7041389.05,
NaN,9.224000000e+03,7041389.06,
NaN,9.228000000e+03,7041389.07,
NaN,9.264000000e+03,7041389.08,
NaN,9.252000000e+03,7041389.09,
NaN,9.288000000e+03,7041389.10,
23124585570,9.266000000e+03,7041389.11,
NaN,9.260000000e+03,7041390.00,12
NaN,9.231000000e+03,7041390.01,
NaN,9.196000000e+03,7041390.02,
NaN,9.172000000e+03,7041390.03,
NaN,9.217000000e+03,7041390.04,
NaN,9.245000000e+03,7041390.05,
NaN,9.291000000e+03,7041390.06,
NaN,9.339000000e+03,7041390.07,
NaN,9.281000000e+03,7041390.08,
NaN,9.349000000e+03,7041390.09,
NaN,9.416000000e+03,7041390.10,
23124589526,9.336000000e+03,7041390.11,
NaN,9.293000000e+03,7041391.00,12
NaN,9.274000000e+03,7041391.01,
NaN,9.309000000e+03,7041391.02,
NaN,9.329000000e+03,7041391.03,
NaN,9.241000000e+03,7041391.04,
NaN,9.227000000e+03,7041391.05,
NaN,9.261000000e+03,7041391.06,
NaN,9.268000000e+03,7041391.07,
NaN,9.300000000e+03,7041391.08,
NaN,9.311000000e+03,7041391.09,
NaN,9.335000000e+03,7041391.10,
23124593482,9.291000000e+03,7041391.11,
NaN,9.257000000e+03,7041392.00,12
NaN,9.253000000e+03,7041392.01,
NaN,9.247000000e+03,7041392.02,
NaN,9.296000000e+03,7041392.03,
NaN,9.327000000e+03,7041392.04,
NaN,9.330000000e+03,7041392.05,
NaN,9.305000000e+03,7041392.06,
NaN,9.311000000e+03,7041392.07,
NaN,9.327000000e+03,7041392.08,
NaN,9.326000000e+03,7041392.09,
NaN,9.380000000e+03,7041392.10,
23124597439,9.368000000e+03,7041392.11,
NaN,9.340000000e+03,7041393.00,12
NaN,9.319000000e+03,7041393.01,
NaN,9.287000000e+03,7041393.02,
NaN,9.302000000e+03,7041393.03,
NaN,9.322000000e+03,7041393.04,
NaN,9.279000000e+03,7041393.05,
NaN,9.298000000e+03,7041393.06,
NaN,9.349000000e+03,7041393.07,
NaN,9.412000000e+03,7041393.08,
NaN,9.377000000e+03,7041393.09,
NaN,9.365000000e+03,7041393.10,
23124601394,9.357000000e+03,7041393.11,
NaN,9.337000000e+03,7041394.00,12
NaN,9.336000000e+03,7041394.01,
NaN,9.354000000e+03,7041394.02,
NaN,9.349000000e+03,7041394.03,
NaN,9.308000000e+03,7041394.04,
NaN,9.332000000e+03,7041394.05,
NaN,9.325000000e+03,7041394.06,
NaN,9.317000000e+03,7041394.07,
NaN,9.344000000e+03,7041394.08,
NaN,9.370000000e+03,7041394.09,
NaN,9.383000000e+03,7041394.10,
23124605350,9.377000000e+03,7041394.11,
NaN,9.369000000e+03,7041395.00,12
NaN,9.351000000e+03,7041395.01,
NaN,9.302000000e+03,7041395.02,
NaN,9.331000000e+03,7041395.03,
NaN,9.320000000e+03,7041395.04,
NaN,9.277000000e+03,7041395.05,
NaN,9.301000000e+03,7041395.06,
NaN,9.282000000e+03,7041395.07,
NaN,9.305000000e+03,7041395.08,
NaN,9.341000000e+03,7041395.09,
NaN,9.350000000e+03,7041395.10,
23124609306,9.379000000e+03,7041395.11,
NaN,9.407000000e+03,7041396.00,12
NaN,9.387000000e+03,7041396.01,
NaN,9.400000000e+03,7041396.02,
NaN,9.350000000e+03,7041396.03,
NaN,9.306000000e+03,7041396.04,
NaN,9.340000000e+03,7041396.05,
NaN,9.345000000e+03,7041396.06,
NaN,9.367000000e+03,7041396.07,
NaN,9.377000000e+03,7041396.08,
NaN,9.363000000e+03,7041396.09,
NaN,9.359000000e+03,7041396.10,
23124613262,9.345000000e+03,7041396.11,
NaN,9.355000000e+03,7041397.00,12
NaN,9.372000000e+03,7041397.01,
NaN,9.336000000e+03,7041397.02,
NaN,9.351000000e+03,7041397.03,
NaN,9.361000000e+03,7041397.04,
NaN,9.362000000e+03,7041397.05,
NaN,9.452000000e+03,7041397.06,
NaN,9.437000000e+03,7041397.07,
NaN,9.264000000e+03,7041397.08,
NaN,9.187000000e+03,7041397.09,
NaN,9.259000000e+03,7041397.10,
23124617218,9.379000000e+03,7041397.11,
NaN,9.432000000e+03,7041398.00,12
NaN,9.366000000e+03,7041398.01,
NaN,9.302000000e+03,7041398.02,
NaN,9.346000000e+03,7041398.03,
NaN,9.323000000e+03,7041398.04,
NaN,9.315000000e+03,7041398.05,
NaN,9.375000000e+03,7041398.06,
NaN,9.394000000e+03,7041398.07,
NaN,9.416000000e+03,7041398.08,
NaN,9.459000000e+03,7041398.09,
NaN,9.430000000e+03,7041398.10,
23124621174,9.372000000e+03,7041398.11,
NaN,9.380000000e+03,7041399.00,12
NaN,9.357000000e+03,7041399.01,
NaN,9.365000000e+03,7041399.02,
NaN,9.343000000e+03,7041399.03,
NaN,9.298000000e+03,7041399.04,
NaN,9.286000000e+03,7041399.05,
NaN,9.279000000e+03,7041399.06,
NaN,9.329000000e+03,7041399.07,
NaN,9.356000000e+03,7041399.08,
NaN,9.339000000e+03,7041399.09,
NaN,9.351000000e+03,7041399.10,
23124625131,9.399000000e+03,7041399.11,
NaN,9.416000000e+03,7041400.00,12
NaN,9.418000000e+03,7041400.01,
NaN,9.404000000e+03,7041400.02,
NaN,9.408000000e+03,7041400.03,
NaN,9.396000000e+03,7041400.04,
NaN,9.375000000e+03,7041400.05,
NaN,9.379000000e+03,7041400.06,
NaN,9.336000000e+03,7041400.07,
NaN,9.345000000e+03,7041400.08,
NaN,9.409000000e+03,7041400.09,
NaN,9.424000000e+03,7041400.10,
23124629087,9.389000000e+03,7041400.11,
NaN,9.371000000e+03,7041401.00,12
NaN,9.381000000e+03,7041401.01,
NaN,9.339000000e+03,7041401.02,
NaN,9.373000000e+03,7041401.03,
NaN,9.394000000e+03,7041401.04,
NaN,9.383000000e+03,7041401.05,
NaN,9.402000000e+03,7041401.06,
NaN,9.441000000e+03,7041401.07,
NaN,9.401000000e+03,7041401.08,
NaN,9.397000000e+03,7041401.09,
NaN,9.405000000e+03,7041401.10,
23124633042,9.379000000e+03,7041401.11,
NaN,9.377000000e+03,7041402.00,12
NaN,9.345000000e+03,7041402.01,
NaN,9.322000000e+03,7041402.02,
NaN,9.357000000e+03,7041402.03,
NaN,9.349000000e+03,7041402.04,
NaN,9.325000000e+03,7041402.05,
NaN,9.324000000e+03,7041402.06,
NaN,9.415000000e+03,7041402.07,
NaN,9.413000000e+03,7041402.08,
NaN,9.386000000e+03,7041402.09,
NaN,9.381000000e+03,7041402.10,
23124636998,9.367000000e+03,7041402.11,
NaN,9.381000000e+03,7041403.00,12
NaN,9.356000000e+03,7041403.01,
NaN,9.383000000e+03,7041403.02,
NaN,9.370000000e+03,7041403.03,
NaN,9.336000000e+03,7041403.04,
NaN,9.332000000e+03,7041403.05,
NaN,9.351000000e+03,7041403.06,
NaN,9.366000000e+03,7041403.07,
NaN,9.362000000e+03,7041403.08,
NaN,9.394000000e+03,7041403.09,
NaN,9.395000000e+03,7041403.10,
23124640954,9.372000000e+03,7041403.11,
NaN,9.413000000e+03,7041404.00,12
NaN,9.401000000e+03,7041404.01,
NaN,9.329000000e+03,7041404.02,
NaN,9.345000000e+03,7041404.03,
NaN,9.340000000e+03,7041404.04,
NaN,9.323000000e+03,7041404.05,
NaN,9.301000000e+03,7041404.06,
NaN,9.329000000e+03,7041404.07,
NaN,9.346000000e+03,7041404.08,
NaN,9.375000000e+03,7041404.09,
NaN,9.412000000e+03,7041404.10,
23124644910,9.369000000e+03,7041404.11,
NaN,9.337000000e+03,7041405.00,12
NaN,9.319000000e+03,7041405.01,
NaN,9.329000000e+03,7041405.02,
NaN,9.360000000e+03,7041405.03,
NaN,9.361000000e+03,7041405.04,
NaN,9.366000000e+03,7041405.05,
NaN,9.388000000e+03,7041405.06,
NaN,9.365000000e+03,7041405.07,
NaN,9.383000000e+03,7041405.08,
NaN,9.397000000e+03,7041405.09,
NaN,9.360000000e+03,7041405.10,
23124648867,9.362000000e+03,7041405.11,
NaN,9.390000000e+03,7041406.00,12
NaN,9.351000000e+03,7041406.01,
NaN,9.376000000e+03,7041406.02,
NaN,9.423000000e+03,7041406.03,
NaN,9.338000000e+03,7041406.04,
NaN,9.291000000e+03,7041406.05,
NaN,9.323000000e+03,7041406.06,
NaN,9.396000000e+03,7041406.07,
NaN,9.452000000e+03,7041406.08,
NaN,9.455000000e+03,7041406.09,
NaN,9.392000000e+03,7041406.10,
23124652822,9.348000000e+03,7041406.11,
NaN,9.349000000e+03,7041407.00,12
NaN,9.309000000e+03,7041407.01,
NaN,9.370000000e+03,7041407.02,
NaN,9.401000000e+03,7041407.03,
NaN,9.400000000e+03,7041407.04,
NaN,9.406000000e+03,7041407.05,
NaN,9.427000000e+03,7041407.06,
NaN,9.390000000e+03,7041407.07,
NaN,9.357000000e+03,7041407.08,
NaN,9.348000000e+03,7041407.09,
NaN,9.355000000e+03,7041407.10,
23124656778,9.347000000e+03,7041407.11,
NaN,9.311000000e+03,7041408.00,12
NaN,9.339000000e+03,7041408.01,
NaN,9.376000000e+03,7041408.02,
NaN,9.371000000e+03,7041408.03,
NaN,9.366000000e+03,7041408.04,
NaN,9.365000000e+03,7041408.05,
NaN,9.373000000e+03,7041408.06,
NaN,9.391000000e+03,7041408.07,
NaN,9.342000000e+03,7041408.08,
NaN,9.365000000e+03,7041408.09,
NaN,9.385000000e+03,7041408.10,
23124660734,9.362000000e+03,7041408.11,
NaN,9.361000000e+03,7041409.00,12
NaN,9.374000000e+03,7041409.01,
NaN,9.322000000e+03,7041409.02,
NaN,9.361000000e+03,7041409.03,
NaN,9.415000000e+03,7041409.04,
NaN,9.445000000e+03,7041409.05,
NaN,9.442000000e+03,7041409.06,
